FREQ,REF_AREA,SEASONAL_ADJUST,INDICATOR,ACTIVITY,TIME_PERIOD,OBS_VALUE,BASE_PER
Q,GR,N,LCI_O,G,2016-Q1,91.9,2012
Q,GR,N,LCI_O,H,2016-Q1,85.4,2012
Q,GR,N,LCI_O,I,2016-Q1,52.8,2012
Q,GR,N,LCI_O,J,2016-Q1,72.3,2012
Q,GR,N,LCI_O,K,2016-Q1,88.7,2012
Q,GR,N,LCI_O,L,2016-Q1,94.7,2012
Q,GR,N,LCI_O,M,2016-Q1,58.5,2012
Q,GR,N,LCI_O,N,2016-Q1,103.4,2012
Q,GR,N,LCI_O,O,2016-Q1,101.3,2012
Q,GR,N,LCI_O,P,2016-Q1,64.9,2012
Q,GR,N,LCI_O,Q,2016-Q1,79.4,2012
Q,GR,N,LCI_O,R,2016-Q1,93,2012
Q,GR,N,LCI_O,S,2016-Q1,88.6,2012
Q,GR,N,LCI_O,BTE,2016-Q1,89.6,2012
Q,GR,N,LCI_O,BTF,2016-Q1,85.3,2012
Q,GR,N,LCI_O,BTN,2016-Q1,84.8,2012
Q,GR,N,LCI_O,BTS,2016-Q1,87.3,2012
Q,GR,N,LCI_O,GTJ,2016-Q1,83.5,2012
Q,GR,N,LCI_O,GTN,2016-Q1,84.8,2012
Q,GR,N,LCI_O,KTN,2016-Q1,85.6,2012
Q,GR,N,LCI_O,OTS,2016-Q1,87.5,2012
Q,GR,N,LCI_O,PTS,2016-Q1,70.4,2012
Q,GR,N,LCI_TXB,B,2016-Q1,89,2012
Q,GR,N,LCI_TXB,C,2016-Q1,85.5,2012
Q,GR,N,LCI_TXB,D,2016-Q1,91.8,2012
Q,GR,N,LCI_TXB,E,2016-Q1,81.8,2012
Q,GR,N,LCI_TXB,F,2016-Q1,75.3,2012
Q,GR,N,LCI_TXB,G,2016-Q1,83.3,2012
Q,GR,N,LCI_TXB,H,2016-Q1,88.6,2012
Q,GR,N,LCI_TXB,I,2016-Q1,65.4,2012
Q,GR,N,LCI_TXB,J,2016-Q1,74.1,2012
Q,GR,N,LCI_TXB,K,2016-Q1,84.4,2012
Q,GR,N,LCI_TXB,L,2016-Q1,103.1,2012
Q,GR,N,LCI_TXB,M,2016-Q1,57.6,2012
Q,GR,N,LCI_TXB,N,2016-Q1,87.7,2012
Q,GR,N,LCI_TXB,O,2016-Q1,101.4,2012
Q,GR,N,LCI_TXB,P,2016-Q1,101.1,2012
Q,GR,N,LCI_TXB,Q,2016-Q1,87.3,2012
Q,GR,N,LCI_TXB,R,2016-Q1,89.9,2012
Q,GR,N,LCI_TXB,S,2016-Q1,78.4,2012
Q,GR,N,LCI_TXB,BTE,2016-Q1,85.6,2012
Q,GR,N,LCI_TXB,BTF,2016-Q1,83.9,2012
Q,GR,N,LCI_TXB,BTN,2016-Q1,80.9,2012
Q,GR,N,LCI_TXB,BTS,2016-Q1,87.7,2012
Q,GR,N,LCI_TXB,GTJ,2016-Q1,80.5,2012
Q,GR,N,LCI_TXB,GTN,2016-Q1,79.7,2012
Q,GR,N,LCI_TXB,KTN,2016-Q1,77.8,2012
Q,GR,N,LCI_TXB,OTS,2016-Q1,96.5,2012
Q,GR,N,LCI_TXB,PTS,2016-Q1,92.6,2012
Q,GR,Y,LCI_T,B,2016-Q1,97,2012
Q,GR,Y,LCI_T,C,2016-Q1,93.9,2012
Q,GR,Y,LCI_T,D,2016-Q1,111.7,2012
Q,GR,Y,LCI_T,E,2016-Q1,79.1,2012
Q,GR,Y,LCI_T,F,2016-Q1,81.7,2012
Q,GR,Y,LCI_T,G,2016-Q1,85.4,2012
Q,GR,Y,LCI_T,H,2016-Q1,91.7,2012
Q,GR,Y,LCI_T,I,2016-Q1,72.7,2012
Q,GR,Y,LCI_T,J,2016-Q1,79.6,2012
Q,GR,Y,LCI_T,L,2016-Q1,84.9,2012
Q,GR,Y,LCI_T,K,2016-Q1,85.5,2012
Q,GR,Y,LCI_T,M,2016-Q1,59,2012
Q,GR,Y,LCI_T,N,2016-Q1,92.4,2012
Q,GR,Y,LCI_T,O,2016-Q1,115.4,2012
Q,GR,Y,LCI_T,P,2016-Q1,93.4,2012
Q,GR,Y,LCI_T,Q,2016-Q1,90.8,2012
Q,GR,Y,LCI_T,R,2016-Q1,99.7,2012
Q,GR,Y,LCI_T,S,2016-Q1,80.4,2012
Q,GR,Y,LCI_T,BTE,2016-Q1,93.4,2012
Q,GR,Y,LCI_T,BTF,2016-Q1,91.3,2012
Q,GR,Y,LCI_T,BTN,2016-Q1,85.1,2012
Q,GR,Y,LCI_T,BTS,2016-Q1,91.9,2012
Q,GR,Y,LCI_T,GTJ,2016-Q1,84,2012
Q,GR,Y,LCI_T,GTN,2016-Q1,82.8,2012
Q,GR,Y,LCI_T,KTN,2016-Q1,79.6,2012
Q,GR,Y,LCI_T,OTS,2016-Q1,101.2,2012
Q,GR,Y,LCI_T,PTS,2016-Q1,90.4,2012
Q,GR,Y,LCI_WAG,B,2016-Q1,95.9,2012
Q,GR,Y,LCI_WAG,C,2016-Q1,91,2012
Q,GR,Y,LCI_WAG,D,2016-Q1,104.4,2012
Q,GR,Y,LCI_WAG,E,2016-Q1,79.6,2012
Q,GR,Y,LCI_WAG,F,2016-Q1,82.3,2012
Q,GR,Y,LCI_WAG,G,2016-Q1,79.4,2012
Q,GR,Y,LCI_WAG,H,2016-Q1,90.1,2012
Q,GR,Y,LCI_WAG,I,2016-Q1,74.1,2012
Q,GR,Y,LCI_WAG,J,2016-Q1,75.1,2012
Q,GR,Y,LCI_WAG,L,2016-Q1,81.8,2012
Q,GR,Y,LCI_WAG,K,2016-Q1,75.8,2012
Q,GR,Y,LCI_WAG,M,2016-Q1,57.3,2012
Q,GR,Y,LCI_WAG,N,2016-Q1,86.5,2012
Q,GR,Y,LCI_WAG,O,2016-Q1,98.6,2012
Q,GR,Y,LCI_WAG,P,2016-Q1,104.5,2012
Q,GR,Y,LCI_WAG,Q,2016-Q1,91,2012
Q,GR,Y,LCI_WAG,R,2016-Q1,95.1,2012
Q,GR,Y,LCI_WAG,S,2016-Q1,77.9,2012
Q,GR,Y,LCI_WAG,BTE,2016-Q1,91,2012
Q,GR,Y,LCI_WAG,BTF,2016-Q1,89.5,2012
Q,GR,Y,LCI_WAG,BTN,2016-Q1,81.2,2012
Q,GR,Y,LCI_WAG,BTS,2016-Q1,87.1,2012
Q,GR,Y,LCI_WAG,GTJ,2016-Q1,80.1,2012
Q,GR,Y,LCI_WAG,GTN,2016-Q1,77.8,2012
Q,GR,Y,LCI_WAG,KTN,2016-Q1,72.5,2012
Q,GR,Y,LCI_WAG,OTS,2016-Q1,95.9,2012
Q,GR,Y,LCI_WAG,PTS,2016-Q1,94,2012
Q,GR,Y,LCI_O,B,2016-Q1,100,2012
Q,GR,Y,LCI_O,C,2016-Q1,106.2,2012
Q,GR,Y,LCI_O,D,2016-Q1,100,2012
Q,GR,Y,LCI_O,E,2016-Q1,74.7,2012
Q,GR,Y,LCI_O,F,2016-Q1,77.8,2012
Q,GR,Y,LCI_O,G,2016-Q1,106.8,2012
Q,GR,Y,LCI_O,H,2016-Q1,96.4,2012
Q,GR,Y,LCI_O,I,2016-Q1,61.8,2012
Q,GR,Y,LCI_O,J,2016-Q1,91,2012
Q,GR,Y,LCI_O,L,2016-Q1,102.2,2012
Q,GR,Y,LCI_O,K,2016-Q1,107.9,2012
Q,GR,Y,LCI_O,M,2016-Q1,64.7,2012
Q,GR,Y,LCI_O,N,2016-Q1,116.4,2012
Q,GR,Y,LCI_O,O,2016-Q1,149.7,2012
Q,GR,Y,LCI_O,P,2016-Q1,72.4,2012
Q,GR,Y,LCI_O,Q,2016-Q1,86.7,2012
Q,GR,Y,LCI_O,R,2016-Q1,137.7,2012
Q,GR,Y,LCI_O,S,2016-Q1,94.8,2012
Q,GR,Y,LCI_O,BTE,2016-Q1,104.5,2012
Q,GR,Y,LCI_O,BTF,2016-Q1,98.6,2012
Q,GR,Y,LCI_O,BTN,2016-Q1,99,2012
Q,GR,Y,LCI_O,BTS,2016-Q1,107.1,2012
Q,GR,Y,LCI_O,GTJ,2016-Q1,97.4,2012
Q,GR,Y,LCI_O,GTN,2016-Q1,99.4,2012
Q,GR,Y,LCI_O,KTN,2016-Q1,101.3,2012
Q,GR,Y,LCI_O,OTS,2016-Q1,115.4,2012
Q,GR,Y,LCI_O,PTS,2016-Q1,78,2012
Q,GR,Y,LCI_TXB,B,2016-Q1,90.2,2012
Q,GR,Y,LCI_TXB,C,2016-Q1,90.4,2012
Q,GR,Y,LCI_TXB,D,2016-Q1,94,2012
Q,GR,Y,LCI_TXB,E,2016-Q1,77.6,2012
Q,GR,Y,LCI_TXB,F,2016-Q1,74.5,2012
Q,GR,Y,LCI_TXB,G,2016-Q1,80.3,2012
Q,GR,Y,LCI_TXB,H,2016-Q1,88.9,2012
Q,GR,Y,LCI_TXB,I,2016-Q1,71.9,2012
Q,GR,Y,LCI_TXB,J,2016-Q1,73.3,2012
Q,GR,Y,LCI_TXB,L,2016-Q1,101,2012
Q,GR,Y,LCI_TXB,K,2016-Q1,83.7,2012
Q,GR,Y,LCI_TXB,M,2016-Q1,56.2,2012
Q,GR,Y,LCI_TXB,N,2016-Q1,87.4,2012
Q,GR,Y,LCI_TXB,O,2016-Q1,103.5,2012
Q,GR,Y,LCI_TXB,P,2016-Q1,117.8,2012
Q,GR,Y,LCI_TXB,Q,2016-Q1,87.9,2012
Q,GR,Y,LCI_TXB,R,2016-Q1,79.1,2012
Q,GR,Y,LCI_TXB,S,2016-Q1,91,2012
Q,GR,Y,LCI_TXB,BTE,2016-Q1,89.1,2012
Q,GR,Y,LCI_TXB,BTF,2016-Q1,86.7,2012
Q,GR,Y,LCI_TXB,BTN,2016-Q1,81.2,2012
Q,GR,Y,LCI_TXB,BTS,2016-Q1,90.7,2012
Q,GR,Y,LCI_TXB,GTJ,2016-Q1,79.7,2012
Q,GR,Y,LCI_TXB,GTN,2016-Q1,79.1,2012
Q,GR,Y,LCI_TXB,KTN,2016-Q1,76.8,2012
Q,GR,Y,LCI_TXB,OTS,2016-Q1,103.2,2012
Q,GR,Y,LCI_TXB,PTS,2016-Q1,102.9,2012
Q,GR,W,LCI_T,B,2016-Q1,85.3,2012
Q,GR,W,LCI_T,C,2016-Q1,80.8,2012
Q,GR,W,LCI_T,D,2016-Q1,103.5,2012
Q,GR,W,LCI_T,E,2016-Q1,72.7,2012
Q,GR,W,LCI_T,F,2016-Q1,72.2,2012
Q,GR,W,LCI_T,G,2016-Q1,77.7,2012
Q,GR,W,LCI_T,H,2016-Q1,81.9,2012
Q,GR,W,LCI_T,I,2016-Q1,63.7,2012
Q,GR,W,LCI_T,J,2016-Q1,67.1,2012
Q,GR,W,LCI_T,K,2016-Q1,74.1,2012
Q,GR,W,LCI_T,L,2016-Q1,86.6,2012
Q,GR,W,LCI_T,M,2016-Q1,54.2,2012
Q,GR,W,LCI_T,N,2016-Q1,82.4,2012
Q,GR,W,LCI_T,O,2016-Q1,113,2012
Q,GR,W,LCI_T,P,2016-Q1,89.5,2012
Q,GR,W,LCI_T,Q,2016-Q1,76.7,2012
Q,GR,W,LCI_T,R,2016-Q1,85,2012
Q,GR,W,LCI_T,S,2016-Q1,75.4,2012
Q,GR,W,LCI_T,BTE,2016-Q1,81.5,2012
Q,GR,W,LCI_T,BTF,2016-Q1,79.8,2012
Q,GR,W,LCI_T,BTN,2016-Q1,75.4,2012
Q,GR,W,LCI_T,BTS,2016-Q1,83.9,2012
Q,GR,W,LCI_T,GTJ,2016-Q1,75.1,2012
Q,GR,W,LCI_T,GTN,2016-Q1,73.7,2012
Q,GR,W,LCI_T,KTN,2016-Q1,70.4,2012
Q,GR,W,LCI_T,OTS,2016-Q1,95.7,2012
Q,GR,W,LCI_T,PTS,2016-Q1,83.3,2012
Q,GR,W,LCI_WAG,B,2016-Q1,83.5,2012
Q,GR,W,LCI_WAG,C,2016-Q1,78.6,2012
Q,GR,W,LCI_WAG,D,2016-Q1,93.4,2012
Q,GR,W,LCI_WAG,E,2016-Q1,73.5,2012
Q,GR,W,LCI_WAG,F,2016-Q1,72.5,2012
Q,GR,W,LCI_WAG,G,2016-Q1,73.1,2012
Q,GR,W,LCI_WAG,H,2016-Q1,80.5,2012
Q,GR,W,LCI_WAG,I,2016-Q1,65,2012
Q,GR,W,LCI_WAG,J,2016-Q1,64.9,2012
Q,GR,W,LCI_WAG,L,2016-Q1,84.5,2012
Q,GR,W,LCI_WAG,K,2016-Q1,67.1,2012
Q,GR,W,LCI_WAG,M,2016-Q1,52.8,2012
Q,GR,W,LCI_WAG,N,2016-Q1,76.5,2012
Q,GR,W,LCI_WAG,O,2016-Q1,98.1,2012
Q,GR,W,LCI_WAG,P,2016-Q1,102.9,2012
Q,GR,W,LCI_WAG,Q,2016-Q1,76.3,2012
Q,GR,W,LCI_WAG,R,2016-Q1,86.2,2012
Q,GR,W,LCI_WAG,S,2016-Q1,73,2012
Q,GR,W,LCI_WAG,BTE,2016-Q1,79.4,2012
Q,GR,W,LCI_WAG,BTF,2016-Q1,78.2,2012
Q,GR,W,LCI_WAG,BTN,2016-Q1,72.4,2012
Q,GR,W,LCI_WAG,BTS,2016-Q1,80,2012
Q,GR,W,LCI_WAG,GTJ,2016-Q1,72.2,2012
Q,GR,W,LCI_WAG,GTN,2016-Q1,70,2012
Q,GR,W,LCI_WAG,KTN,2016-Q1,64.8,2012
Q,GR,W,LCI_WAG,OTS,2016-Q1,91.4,2012
Q,GR,W,LCI_WAG,PTS,2016-Q1,87.1,2012
Q,GR,W,LCI_O,B,2016-Q1,91.2,2012
Q,GR,W,LCI_O,C,2016-Q1,89.6,2012
Q,GR,W,LCI_O,D,2016-Q1,98.6,2012
Q,GR,W,LCI_O,E,2016-Q1,62.3,2012
Q,GR,W,LCI_O,F,2016-Q1,70.1,2012
Q,GR,W,LCI_O,G,2016-Q1,92.6,2012
Q,GR,W,LCI_O,H,2016-Q1,85.5,2012
Q,GR,W,LCI_O,I,2016-Q1,53,2012
Q,GR,W,LCI_O,J,2016-Q1,71.7,2012
Q,GR,W,LCI_O,K,2016-Q1,89,2012
Q,GR,W,LCI_O,L,2016-Q1,95.6,2012
Q,GR,W,LCI_O,M,2016-Q1,59.2,2012
Q,GR,W,LCI_O,N,2016-Q1,106,2012
Q,GR,W,LCI_O,O,2016-Q1,143.3,2012
Q,GR,W,LCI_O,P,2016-Q1,64.8,2012
Q,GR,W,LCI_O,Q,2016-Q1,82.4,2012
Q,GR,W,LCI_O,R,2016-Q1,68.6,2012
Q,GR,W,LCI_O,S,2016-Q1,89.7,2012
Q,GR,W,LCI_O,BTE,2016-Q1,89.7,2012
Q,GR,W,LCI_O,BTF,2016-Q1,85.3,2012
Q,GR,W,LCI_O,BTN,2016-Q1,85.1,2012
Q,GR,W,LCI_O,BTS,2016-Q1,96.1,2012
Q,GR,W,LCI_O,GTJ,2016-Q1,83.7,2012
Q,GR,W,LCI_O,GTN,2016-Q1,85.2,2012
Q,GR,W,LCI_O,KTN,2016-Q1,86.4,2012
Q,GR,W,LCI_O,OTS,2016-Q1,107.6,2012
Q,GR,W,LCI_O,PTS,2016-Q1,70.1,2012
Q,GR,W,LCI_TXB,B,2016-Q1,90.7,2012
Q,GR,W,LCI_TXB,C,2016-Q1,90.1,2012
Q,GR,W,LCI_TXB,D,2016-Q1,83.4,2012
Q,GR,W,LCI_TXB,E,2016-Q1,88.4,2012
Q,GR,W,LCI_TXB,F,2016-Q1,76.1,2012
Q,GR,W,LCI_TXB,G,2016-Q1,88.4,2012
Q,GR,W,LCI_TXB,H,2016-Q1,90,2012
Q,GR,W,LCI_TXB,I,2016-Q1,65.3,2012
Q,GR,W,LCI_TXB,J,2016-Q1,75.6,2012
Q,GR,W,LCI_TXB,K,2016-Q1,92,2012
Q,GR,W,LCI_TXB,L,2016-Q1,104.5,2012
Q,GR,W,LCI_TXB,M,2016-Q1,59.4,2012
Q,GR,W,LCI_TXB,N,2016-Q1,94.2,2012
Q,GR,W,LCI_TXB,O,2016-Q1,103.7,2012
Q,GR,W,LCI_TXB,P,2016-Q1,99.6,2012
Q,GR,W,LCI_TXB,Q,2016-Q1,84.1,2012
Q,GR,W,LCI_TXB,R,2016-Q1,94.9,2012
Q,GR,W,LCI_TXB,S,2016-Q1,72.8,2012
Q,GR,W,LCI_TXB,BTE,2016-Q1,89.5,2012
Q,GR,W,LCI_TXB,BTF,2016-Q1,87,2012
Q,GR,W,LCI_TXB,BTN,2016-Q1,84.7,2012
Q,GR,W,LCI_TXB,BTS,2016-Q1,89.9,2012
Q,GR,W,LCI_TXB,GTJ,2016-Q1,83.6,2012
Q,GR,W,LCI_TXB,GTN,2016-Q1,83.6,2012
Q,GR,W,LCI_TXB,KTN,2016-Q1,83.3,2012
Q,GR,W,LCI_TXB,OTS,2016-Q1,96.4,2012
Q,GR,W,LCI_TXB,PTS,2016-Q1,90.6,2012
Q,GR,N,LCI_T,B,2016-Q2,103,2012
Q,GR,N,LCI_T,C,2016-Q2,91.8,2012
Q,GR,N,LCI_T,D,2016-Q2,109.3,2012
Q,GR,N,LCI_T,E,2016-Q2,66.9,2012
Q,GR,N,LCI_T,F,2016-Q2,85.9,2012
Q,GR,N,LCI_T,G,2016-Q2,93,2012
Q,GR,N,LCI_T,H,2016-Q2,96,2012
Q,GR,N,LCI_T,I,2016-Q2,74.8,2012
Q,GR,N,LCI_T,J,2016-Q2,78.4,2012
Q,GR,N,LCI_T,K,2016-Q2,89.7,2012
Q,GR,N,LCI_T,L,2016-Q2,95.6,2012
Q,GR,N,LCI_T,M,2016-Q2,53.3,2012
Q,GR,N,LCI_T,N,2016-Q2,90,2012
Q,GR,N,LCI_T,O,2016-Q2,100.1,2012
Q,GR,N,LCI_T,P,2016-Q2,101,2012
Q,GR,N,LCI_T,Q,2016-Q2,88.2,2012
Q,GR,N,LCI_T,R,2016-Q2,101.1,2012
Q,GR,N,LCI_T,S,2016-Q2,83.4,2012
Q,GR,N,LCI_T,BTE,2016-Q2,90.3,2012
Q,GR,N,LCI_T,BTF,2016-Q2,89.4,2012
Q,GR,N,LCI_T,BTN,2016-Q2,87,2012
Q,GR,N,LCI_T,BTS,2016-Q2,91.2,2012
Q,GR,N,LCI_T,GTJ,2016-Q2,89,2012
Q,GR,N,LCI_T,GTN,2016-Q2,85.9,2012
Q,GR,N,LCI_T,KTN,2016-Q2,79.2,2012
Q,GR,N,LCI_T,OTS,2016-Q2,96.9,2012
Q,GR,N,LCI_T,PTS,2016-Q2,94.2,2012
Q,GR,N,LCI_WAG,B,2016-Q2,100.9,2012
Q,GR,N,LCI_WAG,C,2016-Q2,89.8,2012
Q,GR,N,LCI_WAG,D,2016-Q2,100.4,2012
Q,GR,N,LCI_WAG,E,2016-Q2,67.4,2012
Q,GR,N,LCI_WAG,F,2016-Q2,87.2,2012
Q,GR,N,LCI_WAG,G,2016-Q2,86,2012
Q,GR,N,LCI_WAG,H,2016-Q2,94.5,2012
Q,GR,N,LCI_WAG,I,2016-Q2,76.5,2012
Q,GR,N,LCI_WAG,J,2016-Q2,74.7,2012
Q,GR,N,LCI_WAG,K,2016-Q2,81,2012
Q,GR,N,LCI_WAG,L,2016-Q2,92.9,2012
Q,GR,N,LCI_WAG,M,2016-Q2,52.1,2012
Q,GR,N,LCI_WAG,N,2016-Q2,84.7,2012
Q,GR,N,LCI_WAG,O,2016-Q2,100,2012
Q,GR,N,LCI_WAG,P,2016-Q2,107.9,2012
Q,GR,N,LCI_WAG,Q,2016-Q2,88.2,2012
Q,GR,N,LCI_WAG,R,2016-Q2,99.8,2012
Q,GR,N,LCI_WAG,S,2016-Q2,80.8,2012
Q,GR,N,LCI_WAG,BTE,2016-Q2,88.2,2012
Q,GR,N,LCI_WAG,BTF,2016-Q2,87.9,2012
Q,GR,N,LCI_WAG,BTN,2016-Q2,83.1,2012
Q,GR,N,LCI_WAG,BTS,2016-Q2,88.8,2012
Q,GR,N,LCI_WAG,GTJ,2016-Q2,84.8,2012
Q,GR,N,LCI_WAG,GTN,2016-Q2,80.9,2012
Q,GR,N,LCI_WAG,KTN,2016-Q2,72.4,2012
Q,GR,N,LCI_WAG,OTS,2016-Q2,97.3,2012
Q,GR,N,LCI_WAG,PTS,2016-Q2,95.4,2012
Q,GR,N,LCI_O,B,2016-Q2,110.2,2012
Q,GR,N,LCI_O,C,2016-Q2,99.7,2012
Q,GR,N,LCI_O,D,2016-Q2,96.8,2012
Q,GR,N,LCI_O,E,2016-Q2,61.7,2012
Q,GR,N,LCI_O,F,2016-Q2,79,2012
Q,GR,N,LCI_O,G,2016-Q2,117.7,2012
Q,GR,N,LCI_O,H,2016-Q2,100,2012
Q,GR,N,LCI_O,I,2016-Q2,61.7,2012
Q,GR,N,LCI_O,J,2016-Q2,87.1,2012
Q,GR,N,LCI_O,K,2016-Q2,108.6,2012
Q,GR,N,LCI_O,L,2016-Q2,111.2,2012
Q,GR,N,LCI_O,M,2016-Q2,56.6,2012
Q,GR,N,LCI_O,N,2016-Q2,110.5,2012
Q,GR,N,LCI_O,O,2016-Q2,99.6,2012
Q,GR,N,LCI_O,P,2016-Q2,86.2,2012
Q,GR,N,LCI_O,Q,2016-Q2,87.6,2012
Q,GR,N,LCI_O,R,2016-Q2,106.6,2012
Q,GR,N,LCI_O,S,2016-Q2,98.6,2012
Q,GR,N,LCI_O,BTE,2016-Q2,99.1,2012
Q,GR,N,LCI_O,BTF,2016-Q2,94.6,2012
Q,GR,N,LCI_O,BTN,2016-Q2,100.5,2012
Q,GR,N,LCI_O,BTS,2016-Q2,99,2012
Q,GR,N,LCI_O,GTJ,2016-Q2,103.4,2012
Q,GR,N,LCI_O,GTN,2016-Q2,102.4,2012
Q,GR,N,LCI_O,KTN,2016-Q2,91,2012
Q,GR,N,LCI_O,OTS,2016-Q2,95.5,2012
Q,GR,N,LCI_O,PTS,2016-Q2,88.8,2012
Q,GR,N,LCI_TXB,B,2016-Q2,96.7,2012
Q,GR,N,LCI_TXB,C,2016-Q2,88.2,2012
Q,GR,N,LCI_TXB,D,2016-Q2,93.9,2012
Q,GR,N,LCI_TXB,E,2016-Q2,73.6,2012
Q,GR,N,LCI_TXB,F,2016-Q2,81.7,2012
Q,GR,N,LCI_TXB,G,2016-Q2,89.9,2012
Q,GR,N,LCI_TXB,H,2016-Q2,90.7,2012
Q,GR,N,LCI_TXB,I,2016-Q2,70.1,2012
Q,GR,N,LCI_TXB,J,2016-Q2,76.3,2012
Q,GR,N,LCI_TXB,K,2016-Q2,90,2012
Q,GR,N,LCI_TXB,L,2016-Q2,104.3,2012
Q,GR,N,LCI_TXB,M,2016-Q2,56.7,2012
Q,GR,N,LCI_TXB,N,2016-Q2,87.1,2012
Q,GR,N,LCI_TXB,O,2016-Q2,101.9,2012
Q,GR,N,LCI_TXB,P,2016-Q2,103.2,2012
Q,GR,N,LCI_TXB,Q,2016-Q2,87.8,2012
Q,GR,N,LCI_TXB,R,2016-Q2,93.8,2012
Q,GR,N,LCI_TXB,S,2016-Q2,80.4,2012
Q,GR,N,LCI_TXB,BTE,2016-Q2,87.1,2012
Q,GR,N,LCI_TXB,BTF,2016-Q2,86.1,2012
Q,GR,N,LCI_TXB,BTN,2016-Q2,84.4,2012
Q,GR,N,LCI_TXB,BTS,2016-Q2,90.2,2012
Q,GR,N,LCI_TXB,GTJ,2016-Q2,85.3,2012
Q,GR,N,LCI_TXB,GTN,2016-Q2,83.7,2012
Q,GR,N,LCI_TXB,KTN,2016-Q2,80,2012
Q,GR,N,LCI_TXB,OTS,2016-Q2,97.7,2012
Q,GR,N,LCI_TXB,PTS,2016-Q2,94.3,2012
Q,GR,Y,LCI_T,B,2016-Q2,103.2,2012
Q,GR,Y,LCI_T,C,2016-Q2,91.8,2012
Q,GR,Y,LCI_T,D,2016-Q2,105.4,2012
Q,GR,Y,LCI_T,E,2016-Q2,70.5,2012
Q,GR,Y,LCI_T,F,2016-Q2,87.7,2012
Q,GR,Y,LCI_T,G,2016-Q2,91.9,2012
Q,GR,Y,LCI_T,H,2016-Q2,97.1,2012
Q,GR,Y,LCI_T,I,2016-Q2,76.5,2012
Q,GR,Y,LCI_T,J,2016-Q2,81.2,2012
Q,GR,Y,LCI_T,L,2016-Q2,96.5,2012
Q,GR,Y,LCI_T,K,2016-Q2,89.7,2012
Q,GR,Y,LCI_T,M,2016-Q2,52.8,2012
Q,GR,Y,LCI_T,N,2016-Q2,92.9,2012
Q,GR,Y,LCI_T,O,2016-Q2,116.7,2012
Q,GR,Y,LCI_T,P,2016-Q2,99.9,2012
Q,GR,Y,LCI_T,Q,2016-Q2,87.1,2012
Q,GR,Y,LCI_T,R,2016-Q2,102.6,2012
Q,GR,Y,LCI_T,S,2016-Q2,81.9,2012
Q,GR,Y,LCI_T,BTE,2016-Q2,90.6,2012
Q,GR,Y,LCI_T,BTF,2016-Q2,89.9,2012
Q,GR,Y,LCI_T,BTN,2016-Q2,87.4,2012
Q,GR,Y,LCI_T,BTS,2016-Q2,94.1,2012
Q,GR,Y,LCI_T,GTJ,2016-Q2,89.3,2012
Q,GR,Y,LCI_T,GTN,2016-Q2,86.3,2012
Q,GR,Y,LCI_T,KTN,2016-Q2,79.7,2012
Q,GR,Y,LCI_T,OTS,2016-Q2,103.4,2012
Q,GR,Y,LCI_T,PTS,2016-Q2,93.1,2012
Q,GR,Y,LCI_WAG,B,2016-Q2,102.5,2012
Q,GR,Y,LCI_WAG,C,2016-Q2,89.8,2012
Q,GR,Y,LCI_WAG,D,2016-Q2,98.3,2012
Q,GR,Y,LCI_WAG,E,2016-Q2,70.8,2012
Q,GR,Y,LCI_WAG,F,2016-Q2,89.1,2012
Q,GR,Y,LCI_WAG,G,2016-Q2,85.2,2012
Q,GR,Y,LCI_WAG,H,2016-Q2,96.1,2012
Q,GR,Y,LCI_WAG,I,2016-Q2,78.2,2012
Q,GR,Y,LCI_WAG,J,2016-Q2,76.9,2012
Q,GR,Y,LCI_WAG,L,2016-Q2,94.5,2012
Q,GR,Y,LCI_WAG,K,2016-Q2,81.5,2012
Q,GR,Y,LCI_WAG,M,2016-Q2,51.6,2012
Q,GR,Y,LCI_WAG,N,2016-Q2,87.7,2012
Q,GR,Y,LCI_WAG,O,2016-Q2,101.2,2012
Q,GR,Y,LCI_WAG,P,2016-Q2,107.8,2012
Q,GR,Y,LCI_WAG,Q,2016-Q2,87,2012
Q,GR,Y,LCI_WAG,R,2016-Q2,99.5,2012
Q,GR,Y,LCI_WAG,S,2016-Q2,79.3,2012
Q,GR,Y,LCI_WAG,BTE,2016-Q2,88.7,2012
Q,GR,Y,LCI_WAG,BTF,2016-Q2,88.5,2012
Q,GR,Y,LCI_WAG,BTN,2016-Q2,83.6,2012
Q,GR,Y,LCI_WAG,BTS,2016-Q2,89.1,2012
Q,GR,Y,LCI_WAG,GTJ,2016-Q2,85.1,2012
Q,GR,Y,LCI_WAG,GTN,2016-Q2,81.4,2012
Q,GR,Y,LCI_WAG,KTN,2016-Q2,73.1,2012
Q,GR,Y,LCI_WAG,OTS,2016-Q2,97.2,2012
Q,GR,Y,LCI_WAG,PTS,2016-Q2,94.6,2012
Q,GR,Y,LCI_O,B,2016-Q2,104.7,2012
Q,GR,Y,LCI_O,C,2016-Q2,100.1,2012
Q,GR,Y,LCI_O,D,2016-Q2,95.1,2012
Q,GR,Y,LCI_O,E,2016-Q2,67.3,2012
Q,GR,Y,LCI_O,F,2016-Q2,80.6,2012
Q,GR,Y,LCI_O,G,2016-Q2,116.5,2012
Q,GR,Y,LCI_O,H,2016-Q2,100.1,2012
Q,GR,Y,LCI_O,I,2016-Q2,63.3,2012
Q,GR,Y,LCI_O,J,2016-Q2,91.8,2012
